SIRUTA LOCALITATE,SIRUTA LOC SUP,COD SIIIR,COD SIIIR SUP,COD SIRUES,COD FISCAL
136492,136483,3061201399,,302212322,25613213
136492,136483,3061102479,,1156698,4038881
136492,136483,3061101546,,650130,4038911
136492,136483,3061101822,,6640876,17286811
136492,136483,3062102176,3061102479,,
136492,136483,3062102149,3061101822,,
136492,136483,3061101279,,655087,17337737
136492,136483,3061101772,,1106576,17286803
136492,136483,3062100581,3061101433,,
136492,136483,3061102502,,650128,4038679
136492,136483,3061102425,,30655283,3897548
136492,136483,3062102194,3061100165,,
136492,136483,3061100088,,1122049,25222517
136492,136483,3061101935,,300655207,3897408
136492,136483,3062102226,3061102443,,
136492,136483,3061101591,,6640814,17286820
136492,136483,3061101686,,978477,4038903
136492,136483,3061201906,,6814063,13437580
136492,136483,3091101665,,302077162,30908121
136492,136483,3061203302,,,30648030
136492,136483,3061100165,,650099,4038652
136492,136483,3061101632,,655049,17344122
136492,136483,3061102687,,301069728,3896496
136492,136483,3061100102,,655025,17344106
136492,136483,3061101718,,650075,4686468
136492,136483,3061102633,,655221,3897475
136492,136483,3061100097,,655219,17344114
136492,136483,3061101573,,780222,9887365
136492,136483,3061101207,,655001,17344149
136492,136483,3062102122,3061101718,,
136492,136483,3061100043,,650283,7948202
136492,136483,3042100598,3041101477,,
136492,136483,3061102393,,654992,17322817
136492,136483,3061102511,,1182362,17344173
136492,136483,3061202405,,30277227,35102291
136492,136483,3061201883,,302077148,9196211
136492,136483,3061101727,,1106605,4038695
136492,136483,3062102113,3061102633,,
136492,136483,3061100052,,655063,17312600
136492,136483,3082103282,3061100088,,
136492,136483,3071101863,,1106679,3897483
136492,136483,3062102185,3061102479,,
136492,136483,3061101216,,1182336,3896690
136492,136483,3061101998,,6659243,3897432
136492,136483,3061101243,,792079,4038946
136492,136483,3061101193,,655104,17357262
136492,136483,3061101555,,650116,4038920
136492,136483,3061102624,,655192,3896682
136492,136483,3031100073,,112,13166154
136492,136483,3061102027,,655350,3896631
136492,136483,3061102443,,650087,4038644
137489,137443,3062103141,3061102018,,
138789,138770,3061101926,,654239,17371984
136697,136642,3062102348,3061100138,,
136508,136483,3062102321,3061101157,,
136508,136483,3062102312,3061101157,,
138814,138805,3061101451,,30654253,17363469
139321,139287,3062100423,3061101415,,
138271,138208,3062100269,3061101917,,
137176,137130,3062100812,3061101849,,
138878,138869,3061101297,,654306,17356445
138903,138869,3062100192,3061101297,,
137951,137899,3062100405,3061102615,,
136839,136802,3062103195,3061101442,,
138912,138869,3062100206,3061101297,,
138761,138734,3062103001,3061101695,,
138930,138921,3061101876,,30654356,17337834
138930,138921,3062101026,3061101876,,
138994,138921,3062101017,3061101876,,
137023,136964,3062100884,3061102574,,
139018,139009,3061102009,,300654423,17337745
139018,139009,3062100988,3061102009,,
139018,139009,3062101008,3061102009,,
136955,136919,3062102895,3061101971,,
136651,136642,3061100016,,650477,17344351
136651,136642,3061101659,,300655269,17344343
136651,136642,3061100138,,654916,17344360
136651,136642,3052102275,3071101863,,
136651,136642,3062102253,3061100016,,
139438,139394,3062102918,3061101564,,
139152,139143,3061100156,,300654538,17363442
139063,139054,3061101623,,654461,17371968
139116,139107,3061102642,,654502,17337761
137096,137069,3061102565,,652815,17357351
137096,137069,3062102701,3061102565,,
136624,136599,3062102099,3061101754,,
139189,139170,3062101537,3061102434,1145364,
139189,139170,3061102434,,30654576,17344270
139223,139214,3062102841,3061100111,,
139223,139214,3061100111,,300654617,17344203
139241,139214,3062100536,3061100111,,
136759,136713,3062103227,3061101288,,
139269,139250,3062100934,3061101989,,
139269,139250,3061101989,,30654643,17357300
139036,139009,3062100997,3061102009,,
139296,139287,3061101415,,654667,17380257
139349,139330,3062100459,3061102583,,
139349,139330,3061102583,,654708,17363450
139367,139358,3061102054,,654710,17352621
139367,139358,3062100477,3061102054,,
139134,139107,3062102936,3061102642,,
139401,139394,3062102909,3061101564,,
139401,139394,3061101564,,654746,17356429
139401,139394,3062102823,3061101564,,
9999999,,9991300012,,,123456789
146806,146799,3362107086,3361103919,,
146806,146799,3361103919,,686969,14129642
146879,146860,3362102556,3361102841,,
146879,146860,3362102511,3361102841,,
146879,146860,3362102529,3361102841,,
146879,146860,3362102538,3361102841,,
146879,146860,3361102841,,330687028,16093820
146879,146860,3362102592,3361102841,,
149557,149539,3362105681,3361107995,,
149557,149539,3362105663,3361107995,,
149986,149968,3362101112,3361103141,,
149986,149968,3362101089,3361103141,,
150007,149968,3362101103,3361103141,,
150007,149968,3362101148,3361103141,,
146913,146904,3362102434,3361108033,,
146913,146904,3362102416,3361108033,,
146913,146904,3361104047,,1186916,18308551
146913,146904,3362102425,3361108033,,
146913,146904,3361108033,,336765731,14173095
146913,146904,3362107362,3361104047,,
149593,149584,3362106646,3361102633,,
149593,149584,3361102633,,689557,14094587
149995,149968,3362101193,3361103141,,
149995,149968,3362101157,3361103141,,
146940,146931,3362106506,3361104196,,
146940,146931,3362106483,3361104196,,
147802,147786,3362105455,3361103616,,
147802,147786,3361103616,,687822,18286585
147688,151530,3362107204,3361104092,,
147688,151530,3361104092,,687729,16832591
147009,146995,3361103711,,687183,14129677
147009,146995,3362107014,3361103711,,
148934,148916,3362107751,3361107959,,
148934,148916,3362107769,3361107959,,
148471,148453,3362101623,3361103105,,
148471,148453,3361103105,,336765858,16221415
147090,147072,3362106257,3361100278,,
149520,149502,3362105116,3361100079,,
149520,149502,3362105609,3361100079,,
148346,151576,3361103824,,688278,17637270
148346,151576,3362104757,3361103824,,
148346,151576,3362104784,3361103824,,
146824,151512,3362101288,3361102954,,
147045,147036,3362104617,3361107941,,
147045,147036,3362104644,3361107941,,
147045,147036,3361107941,,687212,16292084
147045,147036,3362104626,3361107941,,
147045,147036,3362104635,3361107941,,
147045,147036,3362104608,3361107941,,
151111,151095,3361103358,,6765640,4326647
151111,151095,3362106691,3361103964,,
151111,151095,3361103964,,690908,18238146
149209,149183,3362106768,3361107914,,
149209,149183,3362106759,3361107914,,
146888,146860,3362102583,3361102841,,
146888,146860,3362102547,3361102841,,
146922,146904,3362107353,3361104047,,
146922,146904,3362107371,3361104047,683515,
147063,147054,3362101908,3361103322,,
147063,147054,3362101885,3361103322,,
147063,147054,3362101894,3361103322,683852,
147063,147054,3362101917,3361103322,,
147063,147054,3361103322,,336765781,14152483
147081,147072,3362106221,3361100278,,
147081,147072,3362106248,3361100278,,
147081,147072,3361100278,,691445,14162851
147081,147072,3362106284,3361100278,,
147143,147134,3362107552,3361104083,,
147143,147134,3362107579,3361104083,,
147143,147134,3361104083,,687341,14117575
147143,147134,3362107588,3361104083,,
149067,149049,3362105066,3361103955,,
149067,149049,3362104504,3361103955,,
147170,147161,3362101858,3361103331,,
147170,147161,3362101867,3361103331,,
147170,147161,3362101876,3361103331,,
147170,147161,3361103331,,337167003,16093766
147606,147580,3362106524,3361103521,,
148792,148765,3362102054,3361103765,,
148792,148765,3362102063,3361103765,,
148541,148514,3362101582,3361103132,,
148541,148514,3362101487,3361103132,,
147697,147660,3362106854,3361102814,,
149076,149049,3362104481,3361103955,,
149076,149049,3362104558,3361103955,,
149076,149049,3362104531,3361103955,,
147811,147786,3362105464,3361103616,,
147811,147786,3362105446,3361103616,,
147214,147205,3362104965,3361100088,,
147214,147205,3362104974,3361100088,,
147214,147205,3361100088,,687406,14117605
147223,147205,3362104956,3361100088,,
147250,147241,3361102823,,687444,16100626
147250,147241,3362106094,3361102823,,
149218,149183,3362106741,3361107914,689210,
149218,149183,3362106777,3361107914,,
149218,149183,3362106836,3361107914,,
147269,147241,3362106135,3361102823,,
147269,147241,3362106126,3361102823,,
147367,147358,3362105514,3361103313,,
147367,147358,3362106117,3361103313,,
147367,147358,3361103313,,1068140,4674722
148408,148382,3362106438,3361103901,107629,
148630,148612,3362101433,3361104065,,
148630,148612,3361104065,,336765872,18283678
150132,150114,3362101044,3361100061,,
150132,150114,3362101053,3361100061,,
151362,151344,3362100301,3361103548,,
151362,151344,3362100405,3361103548,,
148024,148006,3362105306,3361103625,,
148024,148006,3361103625,,688022,18345517
147474,147465,3362102461,3361103851,,
147474,147465,3361103851,,330687573,14124220
151148,151521,3362107249,3361100111,,
151148,151521,3361100111,,690946,16866381
151040,151022,3362106343,3361103489,,
151040,151022,3362106334,3361103489,,
147544,147526,3362107267,3361103209,,
147544,147526,3362107258,3361103209,,
147642,147633,3362107611,3361102927,,
147642,147633,3361108101,,6765614,14124203
147642,147633,3361102927,,684131,18291077
147642,147633,3362107602,3361102927,,
147599,147580,3361103521,,691237,14117672
147599,147580,3362106515,3361103521,,
150917,151503,3362105473,3361100156,,
150917,151503,3362105491,3361100156,,
150917,151503,3361100156,,690726,18520391
150917,151503,3362105482,3361100156,,
149771,149753,3362104282,3361103272,,
149771,149753,3361103272,,689703,18252418
147615,151460,3362105437,3361104142,,
147615,151460,3362105419,3361104142,,
147973,147937,3362101849,3361102737,,
147973,147937,3362101822,3361102737,,
146833,146799,3362107077,3361103919,,
146833,146799,3362107118,3361103919,,
146511,146502,3351103882,,6949117,14061474
146511,146502,3361107968,,691809,18253600
146511,146502,3361102624,,1101643,4327286
146511,146502,3361104255,,691330,4327278
146511,146502,3362103037,3361102624,682690,
146511,146502,3362108173,3361107968,683242,
146511,146502,3362106682,3361107968,,
146511,146502,3361203686,,6795645,13415158
146511,146502,3361103878,,691823,18260429
146511,146502,3362105197,3361102624,,
146511,146502,3362106673,3361107968,,
146511,146502,3361100287,,691811,8036433
146511,146502,3362107389,3361107968,,
146511,146502,3362200127,3361208189,6776522,
146511,146502,3361102805,,792354,4327260
146511,146502,3361108096,,332000004,4327294
146511,146502,3362107638,3361103878,,
146511,146502,3361102909,,6917889,15938196
147722,147713,3361102642,,691172,22572470
147722,147713,3362105283,3361102642,,
150604,150588,3362100821,3361104201,,
150604,150588,3362100848,3361104201,,
149165,151451,3362105808,3361107891,,
149165,151451,3361107891,,689052,16117970
151273,151246,3362100477,3361103738,,
151273,151246,3362100414,3361103738,,
147704,151567,3361104115,,687705,16809475
147704,151567,3362106293,3361104115,,
151004,150980,3362105903,3361102651,,
151004,150980,3362105862,3361102651,,
150793,150766,3362100649,3361103168,,
146897,146860,3362102502,3361102841,,
146897,146860,3362102574,3361102841,,
146897,146860,3362102565,3361102841,,
147651,147633,3362106013,3361108101,,
147919,147884,3362106899,3361104038,,
147919,147884,3362106904,3361104038,,
148818,148765,3362102072,3361103765,,
148818,148765,3362102081,3361103765,,
147189,151433,3361108078,,687391,16081583
147189,151433,3362104359,3361108078,,
148355,151576,3362104766,3361103824,,
148355,151576,3362104775,3361103824,,
149245,149227,3362106533,3361107923,,
149245,149227,3362106578,3361107923,,
147795,147786,3361103462,,6765793,14124246
147795,147786,3362102176,3361103462,,
151059,151022,3362106325,3361103489,,
151059,151022,3361103489,,690843,18092201
150542,150524,3362105229,3361103566,,
150542,150524,3362105211,3361103566,,
148685,148667,3362101392,3361103747,,
148685,148667,3362101406,3361103747,,
148685,148667,3362101374,3361103747,,
148220,151497,3361103299,,688228,16150918
148220,151497,3362104472,3361103299,,
147376,147358,3362105559,3361103313,684038,
147376,147358,3362105577,3361103313,,
147376,147358,3362105523,3361103313,687559,
147376,147358,3362106108,3361103313,684040,
150800,151488,3362106967,3361103991,,
149717,149682,3362106402,3361103937,,
149717,149682,3362106361,3361103937,,
147893,147884,3361104038,,687834,16150926
147893,147884,3362106881,3361104038,,
147152,147134,3362107561,3361104083,,
147152,147134,3362107597,3361104083,,
147955,147937,3362101804,3361102737,,
147955,147937,3362101831,3361102737,,
147964,147937,3362101799,3361102737,,
147964,147937,3362101813,3361102737,,
147385,147358,3362105541,3361103313,,
148747,148729,3362105749,3361108309,,
148747,148729,3362105767,3361108309,,
149806,149780,3362107317,3361103806,,
149806,149780,3362107326,3361103806,,
148015,148006,3362105333,3361103783,,
148015,148006,3361103783,,1132422,14152491
148015,148006,3362105369,3361103783,,
148113,148097,3362101772,3361108119,,
148113,148097,3362101745,3361108119,,
148104,148097,3361108119,,336765810,14079641
148104,148097,3362101736,3361108119,,
148211,148202,3361102832,,6946282,6631434
148211,148202,3362107855,3361102832,,
148159,148131,3362104816,3361104106,,
148159,148131,3361104106,,688058,14173109
148300,148293,3361103385,,336765822,14079668
148300,148293,3362101709,3361103385,,
148300,148293,3362101727,3361103385,,
148300,148293,3362101718,3361103385,,
149888,149851,3362104427,3361103281,,
149888,149851,3362104445,3361103281,,
148649,148612,3362101451,3361104065,,
148649,148612,3362101469,3361104065,,
148364,148328,3362101686,3361108146,,
148364,148328,3361108146,,336765808,14110151
148364,148328,3362101668,3361108146,,
148391,148382,3362106447,3361103901,,
148391,148382,3361103901,,7166994,14117630
148391,148382,3362106429,3361103901,,
147820,147786,3362102122,3361103462,,
147820,147786,3362102167,3361103462,,
148998,148970,3362107475,3361103114,,
148998,148970,3362107466,3361103114,,
148435,148426,3362107706,3361102972,,
148435,148426,3362106456,3361100224,,
148435,148426,3362107715,3361102972,,
148435,148426,3361102972,,684703,18252264
148435,148426,3362106465,3361100224,,
148435,148426,3361100224,,1145742,11352967
150819,150766,3362100676,3361103168,,
150819,150766,3362100717,3361103168,,
147303,147241,3362106085,3361102823,683838,
147303,147241,3362106628,3361102823,,
146548,146539,3362102194,3361104151,,
146548,146539,3361104246,,691859,18260445
146548,146539,3361208402,,,28001090
146548,146539,3362102226,3361104151,,
146548,146539,3361100215,,1253290,18260437
146548,146539,3362106664,3361103177,,
146548,146539,3361104124,,691835,4674650
146548,146539,3351108254,,6949129,33309518
146548,146539,3361104151,,683345,19167060
146548,146539,3361100165,,691847,18252337
146548,146539,3362102217,3361104151,,
146548,146539,3361108318,,682808,15258742
146548,146539,3362107154,3361103177,,
146548,146539,3362102208,3361104151,,
146548,146539,3361103177,,1195436,18260453
146548,146539,3361103236,,691354,4674641
146548,146539,3361103842,,1182403,4440888
146548,146539,3361107882,,844468,4674633
150828,151488,3362106985,3361103991,,
150828,151488,3361103991,,690673,16061136
148462,148453,3362101605,3361103105,,
148462,148453,3362101614,3361103105,,
