COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,osm,safe,str,wikidata
2843418,2961100222,,638039,133278,133287,2961100222,PRAHOVA,,,445,"ȘCOALA GIMNAZIALĂ, COMUNA FÎNTÎNELE",SCOALA GENERALA COMUNA FINTINELE,FÂNTÂNELE,,0,PRINCIPALĂ,
,1162102736,1161103886,,50790,50807,1162102736,CARAŞ-SEVERIN,,,,GRĂDINIŢA CU PROGRAM PRELUNGIT NR.2 REŞIŢA,GRADINITA CU PROGRAM PRELUNGIT NR 2,REŞIŢA,,0,PARCULUI,
29625148,3861100646,,741719,171021,171030,3861100646,VÂLCEA,45.3526867726967,24.0471798127159,,SCOALA GIMNAZIALA MALAIA,SCOALA GENERALA,MALAIA,,1,,
,0762103599,0761104496,,38893,38937,0762103599,BOTOŞANI,,,,SCOALA GIMNAZIALA NR.2 BOGDANESTI,SCOALA GENERALA NR 2,BOGDĂNEŞTI,,0,,
29073850,1761101301,,495009,75098,75105,1761101301,GALAŢI,45.46307125,28.03802705,318,"SCOALA GIMNAZIALA NR.20, LOCALITATEA GALATI",SCOALA GENERALA NR 20,GALAŢI,44698451,0,TRAIAN,
,3862104614,3861105312,,171539,171557,3862104614,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL ANDREESTI,GRADINITA CU PROGRAM NORMAL ANDREESTI,ANDREIEŞTI,,0,,
,0462101995,0461107169,,22059,22068,0462101995,BACĂU,,,,GRADINITA CU PROGRAM NORMAL COTOFANESTI,GRADINITA CU PROGRAM NORMAL,COŢOFĂNEŞTI,,0,,
4269240,3581106133,,2028446,155350,155369,3581106133,TIMIŞ,,,51,CLUBUL SPORTIV SCOLAR MUN.LUGOJ,CLUBUL SPORTIV SCOLAR,LUGOJ,,0,Timisoarii,
29033871,2061103234,,529276,90538,90547,2061103234,HUNEDOARA,45.5127182500205,23.0971239825262,62,ŞCOALA GIMNAZIALĂ PUI,SCOALA GENERALA,PUI,,1,Republicii,
,2862104286,2861100938,,127019,127037,2862104286,OLT,,,,GRADINITA CU PROGRAM NORMAL FARCASU DE JOS,GRADINITA CU PROGRAM NORMAL,FĂRCAŞU DE JOS,,0,,
,3862104944,3861100818,,172377,172439,3862104944,VÂLCEA,,,,SCOALA GIMNAZIALA URSI/POPESTI,SCOALA GENERALA /POPESTI,URŞI,,0,,
,3362100658,3361103168,,150766,150864,3362100658,SUCEAVA,47.3775232638951,26.3684875319998,,SCOALA GIMNAZIALA NIGOTESTI,SCOALA GENERALA,NIGOTEŞTI,,1,,
,1362104884,1361102005,,63152,62217,1362104884,CONSTANŢA,,,,GRĂDINIŢA CU PROGRAM NORMAL OITUZ,GRADINITA CU PROGRAM NORMAL,OITUZ,,0,,
,2252102917,2271107077,,95872,95881,2252102917,IAŞI,,,,CLUBUL COPIILOR BELCEȘTI,CLUBUL COPIILOR,BELCEŞTI,,0,,
4846836,3261102603,,323200035,143450,143469,3261102603,SIBIU,45.8018503244968,24.1563959294172,,GRADINITA CU PROGRAM PRELUNGIT NR 37 SIBIU,GRADINITA CU PROGRAM PRELUNGIT NR 37,SIBIU,,1,NICOLAE TECLU NR 41,
4553402,1661101976,,1181540,69900,69919,1661101976,DOLJ,44.3220812,23.777443123502,129,"LICEUL ""CHARLES LAUGIER"" CRAIOVA",LICEUL CHARLES LAUGIER,CRAIOVA,353275789,0,BRESTEI,
,3362100875,3361104201,,150588,150695,3362100875,SUCEAVA,47.5828011014322,26.3620825197953,,SCOALA GIMNAZIALA STIRBAT,SCOALA GENERALA,ŞTIRBĂŢ,,1,,
17493426,3261101231,,320673857,143619,143628,3261101231,SIBIU,,,34,SCOALA GIMNAZIALA NR 7 MEDIAS,SCOALA GENERALA NR 7,MEDIAŞ,,0,01.dec,
12857577,0161102404,,305216,4008,4017,0161102404,ALBA,,,1,SCOALA GIMNAZIALA CIURULEASA,SCOALA GENERALA,CIURULEASA,,0,CENTRU,
,3762103013,3761107487,,163789,163805,3762103013,VASLUI,,,,"GRĂDINIȚA CU PROGRAM NORMAL, SAT BÂRLĂLEȘTI",GRADINITA CU PROGRAM NORMAL,BÂRLĂLEŞTI,,0,,
,0162100397,0161101068,,7945,7981,0162100397,ALBA,,,,GRADINITA CU PROGRAM NORMAL CUNTA,GRADINITA CU PROGRAM NORMAL,CUNŢA,,0,,
,0762103432,0761100135,,35884,35900,0762103432,BOTOŞANI,,,,SCOALA PRIMARA NR. 4 SILISTEA STAUCENI,SCOALA PRIMARA NR 4 STAUCENI,SILIŞTEA,,0,,
,2562100938,2561102189,1276644,109924,109997,2562100938,MEHEDINŢI,,,,ȘCOALA PRIMARĂ PISTRIȚA,SCOALA PRIMARA,PISTRIŢA,,0,,
,3862102725,3861100637,,168791,168835,3862102725,VÂLCEA,,,,SCOALA PRIMARA,SCOALA PRIMARA,BÂRSEŞTI,,0,,
4332150,1661104337,,773504,69900,69919,1661104337,DOLJ,44.33218105,23.792874654754,59,COLEGIUL TEHNIC ENERGETIC CRAIOVA,COLEGIUL TEHNIC ENERGETIC,CRAIOVA,292800779,0,AMARADIEI,
,1862101607,1861105819,,79736,79754,1862101607,GORJ,44.9585756184782,23.0362249319395,,"SCOALA PRIMARA CILNICU DE SUS, CILNIC",SCOALA PRIMARA CILNICU DE SUS CILNIC,CÂLNICU DE SUS,,1,,
,3262102892,3261102069,320673039,145603,145612,3262102892,SIBIU,,,16,GRADINITA CU PROGRAM NORMAL SLIMNIC,GRADINITA CU PROGRAM NORMAL,SLIMNIC,,0,RUSILOR,
,3462103284,3461101427,,153473,153482,3462103284,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 1 OLTENI,GRADINITA CU PROGRAM NORMAL NR 1,OLTENI,,0,,
,2462102254,2461101194,,106318,106327,2462102254,MARAMUREŞ,47.6469271650307,23.5567715719201,19,GRADINITA CU PROGRAM PLELUNGIT NR. 3 BAIA MARE,GRADINITA CU PROGRAM PLELUNGIT NR 3,BAIA MARE,,0,VALEA ROSIE,
,0462104044,0461107748,,21971,22031,0462104044,BACĂU,,,,SCOALA PRIMARA SCARISOARA,SCOALA PRIMARA,SCĂRIŞOARA,,0,,
,1662103223,1661104477,,69900,69919,1662103223,DOLJ,,,,SCOALA GIMNAZIALA NR. 25 FACAI-CRAIOVA,SCOALA GENERALA NR 25 FACAI,CRAIOVA,,0,,
,1462102103,1461100865,461668,64826,64853,1462102103,COVASNA,,,251,Școala Gimnazială Petriceni,SCOALA GENERALA,PETRICENI,,0,Principală,
4203512,4061100565,,765868,179132,179150,4061100565,MUNICIPIUL BUCUREŞTI,44.4442126,26.1166973,134,"Grădiniţa ""Licurici""",GRADINITA LICURICI,BUCUREŞTI SECTORUL 2,1730953072,0,Dacia,
3126934,1761101762,,9706243,75098,75105,1761101762,GALAŢI,45.42090125,28.01729295,24,"LICEUL TEORETIC ""DUNAREA"", LOCALITATEA GALATI",LICEUL TEORETIC DUNAREA,GALAŢI,23415418,0,OLTULUI,
32685441,2361102319,,400767907,179383,179392,2361102319,ILFOV,,,33,ȘCOALA GIMNAZIALĂ NR. 2 JILAVA,SCOALA GENERALA NR 2,JILAVA,,0,VERII,
2843701,2981102736,,635570,130534,130543,2981102736,PRAHOVA,44.9388383003482,26.027879939975,5,"CLUBUL SPORTIV ȘCOLAR, MUNICIPIUL PLOIEȘTI",CLUBUL SPORTIV SCOLAR,PLOIEŞTI,,1,ŞTEFAN CEL MARE,
22297124,4061205577,,402796952,179132,179150,4061205577,MUNICIPIUL BUCUREŞTI,,,3,"Grădiniţa cu program prelungit ""Coccinelle""",GRADINITA CU PROGRAM PRELUNGIT COCCINELLE,BUCUREŞTI SECTORUL 2,,0,Str. Berindei Ion,
15348110,0761100067,,1180704,35731,35740,0761100067,BOTOŞANI,47.7355348,26.6624454083115,9,"LICEUL ""DIMITRIE NEGREANU"" BOTOSANI",LICEUL DIMITRIE NEGREANU,BOTOŞANI,275417734,0,DIMITRIE RALLET,
29034036,2661108388,,989335,114319,114328,2661108388,MUREŞ,,,2,GRĂDINIȚA CU PROGRAM PRELUNGIT NR.16 TÎRGU MUREȘ,GRADINITA CU PROGRAM PRELUNGIT NR 16,TÎRGU MUREŞ,,0,Sportivilor,
,3862102942,3861100664,,169583,169654,3862102942,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,FĂUREŞTI,,0,,
,1962100514,1961100057,515952,83491,83507,1962100514,HARGHITA,,,4,"GRĂDINIȚA ""POIANA ZÂNELOR"" BORSEC",GRADINITA POIANA ZANELOR,BORSEC,,0,CARPATI,
4718934,1861104664,,506847,78141,78150,1861104664,GORJ,44.8091445369336,22.9644709808571,1,COLEGIUL TEHNIC MOTRU,COLEGIUL TEHNIC,MOTRU,,1,STR. MOLIDULUI,
2843817,2961100213,,638687,134194,134201,2961100213,PRAHOVA,,,116,"ȘCOALA GIMNAZIALĂ ""GHEORGHE DIBOȘ"", COMUNA MĂNEȘTI",SCOALA GENERALA GHEORGHE DIBOS,MĂNEŞTI,,0,PRINCIPALĂ,
28972130,1161103642,,425145,53372,53372,1161103642,CARAŞ-SEVERIN,45.4795366930499,22.2556638430479,,ŞCOALA GIMNAZIALĂ OBREJA,SCOALA GENERALA,OBREJA,,1,,
,1762102261,1761101278,,75150,75187,1762102261,GALAŢI,,,,"GRADINITA CU PROGRAM NORMAL NR.1, SAT ODAIA MANOLACHE, COMUNA VANATORI",GRADINITA CU PROGRAM NORMAL NR 1 COMUNA VANATORI,ODAIA MANOLACHE,,0,,
18260429,3361103878,,691823,146502,146511,3361103878,SUCEAVA,47.5331274448162,25.5497511265316,38A,"SCOALA GIMNAZIALA ""TEODOR V. STEFANELLI"" CAMPULUNG MOLDOVENESC",SCOALA GENERALA TEODOR V STEFANELLI,CÂMPULUNG MOLDOVENESC,,0,TRANSILVANIEI,
,1862103785,1861104682,,81576,81601,1862103785,GORJ,,,,"GRADINITA CU PROGRAM NORMAL BILTISOARA, RUNCU",GRADINITA CU PROGRAM NORMAL BILTISOARA RUNCU,BÂLTIŞOARA,,0,,
,3362105663,3361107995,,149539,149557,3362105663,SUCEAVA,47.7620113012702,25.4689289198516,,SCOALA GIMNAZIALA ARGEL,SCOALA GENERALA,ARGEL,,1,,
2845702,2951101679,,635659,131817,131826,2951101679,PRAHOVA,45.1868621,26.0411490527555,1,"CLUBUL COPIILOR , ORAȘUL VĂLENII DE MUNTE",CLUBUL COPIILOR,VĂLENII DE MUNTE,286703784,0,BERCENI,
,1762103027,1761101016,,75953,75971,1762103027,GALAŢI,,,,"GRADINITA CU PROGRAM NORMAL NR.1, SAT BLANZI, COMUNA COROD",GRADINITA CU PROGRAM NORMAL NR 1 COMUNA COROD,BLÂNZI,,0,,
,1262105136,1261102549,120440793,55473,55516,1262105136,CLUJ,,,139,"ȘCOALA PRIMARĂ BĂGARA, COM. AGHIREȘU",SCOALA PRIMARA COM AGHIRESU,BĂGARA,,0,,
,0462104103,0461108455,,21891,21944,0462104103,BACĂU,46.5780983474389,27.3003919469274,,SCOALA GIMNAZIALA SPRIA,SCOALA GENERALA,SPRIA,,1,,
5481592,3561106462,,2035188,155243,155252,3561106462,TIMIŞ,45.7576598580955,21.2571614743745,6,"LICEUL TEORETIC ""WILLIAM SHAKESPEARE"" MUN.TIMISOARA",LICEUL TEORETIC WILLIAM SHAKESPEARE,TIMIŞOARA,,1,str. I.L.Caragiale,
,1462101771,1461100173,459263,63688,63722,1462101771,COVASNA,45.5881566017453,26.1472910179799,986,Grădinița cu Program Normal Zăbrătău,GRADINITA CU PROGRAM NORMAL,ZĂBRĂTĂU,,1,Principală,
,3562105782,3561100985,,159213,159222,3562105782,TIMIŞ,,,,GRADINITA CU PROGRAM PRELUNGIT COM.VARIAS,GRADINITA CU PROGRAM PRELUNGIT,VARIAŞ,,0,,
,3662101193,3661100477,,160831,160859,3662101193,TULCEA,,,15,ȘCOALA PRIMARĂ SATU NOU,SCOALA PRIMARA,SATU NOU,,0,Școlii,
,3462100358,3461103628,,151790,151807,3462100358,TELEORMAN,,,15,GRĂDINIȚA CU PROGRAM NORMAL NR. 3 ALEXANDRIA,GRADINITA CU PROGRAM NORMAL NR 3,ALEXANDRIA,,0,MIHĂIȚĂ FILIPESCU,
29012291,2961102803,,637449,132486,132495,2961102803,PRAHOVA,45.2245444901384,26.2091444126032,168,"ȘCOALA GIMNAZIALĂ, COMUNA CĂRBUNEȘTI",SCOALA GENERALA,CĂRBUNEŞTI,,1,PRINCIPALĂ,
29374127,2461100858,,584977,179622,109069,2461100858,MARAMUREŞ,,,152,SCOALA GIMNAZIALA GROSII TIBLESULUI,SCOALA GENERALA,GROŞII ŢIBLEŞULUI,,0,PRINCIPALA,
30962791,2861100739,,981785,125542,125551,2861100739,OLT,43.7840557564664,24.4994201077696,49,"SCOALA GIMNAZIALA ""MIHAI EMINESCU"" CORABIA",SCOALA GENERALA MIHAI EMINESCU,CORABIA,,0,STEFAN CEL MARE,
24125052,4061100782,,1249770,179132,179150,4061100782,MUNICIPIUL BUCUREŞTI,,,17,Școala Gimnazială nr.307,SCOALA GENERALA NR 307,BUCUREŞTI SECTORUL 2,,0,Luncşoara,
,0562100346,0561101935,1192915,30069,30103,0562100346,BIHOR,,,80,GRĂDINIŢA CU PROGRAM NORMAL NR.4 DOBRICIONEŞTI,GRADINITA CU PROGRAM NORMAL NR 4,DOBRICIONEŞTI,,0,"sat Dobricioneşti, nr.80",
29047737,0261101311,,318342,11637,11646,0261101311,ARAD,,,,SCOALA GIMNAZIALA PEREGU MARE,SCOALA GENERALA,PEREGU MARE,,0,"STRADA PRINCIPALA, NR 234",
,3862103441,3861105063,,167981,167990,3862103441,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL TUDOR VLADIMIRESCU,GRADINITA CU PROGRAM NORMAL TUDOR VLADIMIRESCU,DRĂGĂŞANI,,0,,
,2662107817,2661108266,,116545,116563,2662107817,MUREŞ,,,268,GRĂDINIȚA CU PROGRAM NORMAL BISTRA MUREȘULUI,GRADINITA CU PROGRAM NORMAL,BISTRA MUREŞULUI,,0,PRINCIPALĂ,
18001836,1261103776,,120439093,56988,56997,1261103776,CLUJ,,,629,"ȘCOALA GIMNAZIALĂ CHINTENI, COM. CHINTENI",SCOALA GENERALA,CHINTENI,,0,,
18529749,2941102015,,6992097,130534,130543,2941102015,PRAHOVA,,,26,CENTRUL JUDEȚEAN DE RESURSE ȘI ASISTENȚĂ EDUCAȚIONALĂ PRAHOVA,CENTRUL JUDETEAN DE RESURSE SI ASISTENTA EDUCATIONALA PRAHOVA,PLOIEŞTI,,0,BOBALNA,
,2462102842,2461100971,,107662,107699,2462102842,MARAMUREŞ,,,,SCOALA PRIMARA HANDALU ILBEI,SCOALA PRIMARA,HANDALU ILBEI,,0,,
,2552102591,2571102131,,109924,109933,2552102591,MEHEDINŢI,,,23,CLUBUL COPIILOR BAIA DE ARAMĂ,CLUBUL COPIILOR,BAIA DE ARAMĂ,,0,REPUBLICII,
,1562103274,1561101349,,68468,68486,1562103274,DÂMBOVIŢA,,,8,GRĂDINIȚA CU PROGRAM NORMAL PITARU POTLOGI,GRADINITA CU PROGRAM NORMAL POTLOGI,PITARU,,0,SCOLII,
,0862103702,0861100441,,40241,40250,0862103702,BRAŞOV,,,,Grădinița cu Program Normal Nr. 3 Codlea,GRADINITA CU PROGRAM NORMAL NR 3,CODLEA,,0,,
,1082106747,1061104355,,44845,44854,1082106747,BUZĂU,,,13,CLUBUL SPORTIV ŞCOLAR municipiul RÂMNICU SĂRAT,CLUBUL SPORTIV SCOLAR,RÂMNICU SĂRAT,,0,TUDOR VLADIMIRESCU,
,3462102482,3461103741,,155154,154362,3462102482,TELEORMAN,,,3,GRĂDINIȚA CU PROGRAM NORMAL UDA CLOCOCIOV,GRADINITA CU PROGRAM NORMAL,UDA-CLOCOCIOV,,0,STR. ȘCOLII,
,1562104578,1561105778,,66768,66786,1562104578,DÂMBOVIŢA,,,235,ȘCOALA GIMNAZIALĂ BĂLTENI CONȚEȘTI,SCOALA GENERALA CONTESTI,BĂLTENI,,0,EROILOR,
29035422,2661104583,,604090,117550,117569,2661104583,MUREŞ,,,80,ȘCOALA GIMNAZIALĂ IBANEȘTI,SCOALA GENERALA,IBĂNEŞTI,,0,PRINCIPALĂ,
,3462101662,3461100503,,153507,153534,3462101662,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 1 ORBEASCA DE SUS,GRADINITA CU PROGRAM NORMAL NR 1,ORBEASCA DE SUS,,0,,
28984690,1161103425,,420664,50790,50807,1161103425,CARAŞ-SEVERIN,,,5,GRĂDINIŢA CU PROGRAM NORMAL „PINOCCHIO“ REŞIŢA,GRADINITA CU PROGRAM NORMAL PINOCCHIO,REŞIŢA,,0,ALEEA DALIILOR,
,3962104965,3961100337,,178117,178162,3962104965,VRANCEA,,,1,SCOALA PRIMARA LEPSA,SCOALA PRIMARA,LEPŞA,,0,Principala,
,3862104329,3861100144,,174511,174370,3862104329,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,GĂNEŞTI,,0,,
,0962101463,0961102419,404335,42682,42691,0962101463,BRĂILA,,,1 BIS,GRĂDINIŢA CU PROGRAM NORMAL NR.20 BRĂILA,GRADINITA CU PROGRAM NORMAL NR 20,BRĂILA,,0,PLANTELOR,
4568098,3481100169,,3400031,151790,151807,3481100169,TELEORMAN,,,15,CLUBUL SPORTIV ȘCOLAR ALEXANDRIA,CLUBUL SPORTIV SCOLAR,ALEXANDRIA,,0,CARPAȚI,
,0962100331,0961101712,404490,42708,42726,0962100331,BRĂILA,45.2176322016223,27.8883038165183,3,GRĂDINIŢA CU PROGRAM NORMAL LACU SĂRAT,GRADINITA CU PROGRAM NORMAL,LACU SĂRAT,,1,SCOLII,
,0962100489,0961102075,407090,44140,44159,0962100489,BRĂILA,,,56,GRĂDINIŢA CU PROGRAM NORMAL ŞUŢEŞTI,GRADINITA CU PROGRAM NORMAL,ŞUŢEŞTI,,0,Salciei,
,0362102722,0361104095,,17824,17833,0362102722,ARGEŞ,,,,GRĂDINITA CU PROGRAM NORMAL STANISLĂVEŞTI,GRADINITA CU PROGRAM NORMAL STANISLAVESTI,OARJA,,0,,
,1562102504,1561100036,,101341,101350,1562102504,DÂMBOVIŢA,44.5770610233671,25.7450658823282,218,ȘCOALA GIMNAZIALĂ BREZOAELE,SCOALA GENERALA,BREZOAELE,,1,PRINCIPALĂ,
,3762100928,3761104828,,165817,165826,3762100928,VASLUI,46.4311806171911,27.8349891225364,,"GRĂDINIȚA CU PROGRAM NORMAL, SAT ROȘIEȘTI",GRADINITA CU PROGRAM NORMAL,ROŞIEŞTI,,1,,
13633896,1761101102,,495293,75221,75230,1761101102,GALAŢI,,,,"SCOALA GIMNAZIALA NR.1, COMUNA DRAGANESTI",SCOALA GENERALA NR 1,DRĂGĂNEŞTI,,0,,
,1362103716,1361101076,,60419,60428,1362103716,CONSTANŢA,44.2110224,28.6270041818631,4,GRĂDINIŢA CU PROGRAM NORMAL ’FLIPPER’ CONSTANŢA,GRADINITA CU PROGRAM NORMAL FLIPPER,CONSTANŢA,135633826,0,GRĂDINIŢEI,
,1562105222,1561101218,,68921,68930,1562105222,DÂMBOVIŢA,,,167,GRĂDINIȚA CU PROGRAM NORMAL TĂTĂRANI,GRADINITA CU PROGRAM NORMAL,TĂTĂRANI,,0,PRINCIPALĂ,
,2762103671,2761102254,617346,122187,122212,2762103671,NEAMŢ,,,,"ȘCOALA GIMNAZIALĂ MAGAZIA, COMUNA CRĂCĂOANI",SCOALA GENERALA COMUNA CRACAOANI,MAGAZIA,,0,,
,2662105765,2661104253,,115637,115655,2662105765,MUREŞ,,,99,ȘCOALA PRIMARĂ AGRIȘTEU,SCOALA PRIMARA,AGRIŞTEU,,0,PRINCIPALĂ,
14131545,2161101104,,210565804,100736,100745,2161101104,IALOMIŢA,,,2,ŞCOALA GIMNAZIALĂ MANASIA,SCOALA GENERALA,MANASIA,,0,PRIMĂRIEI,
,5262100071,5261101556,,101662,101706,5262100071,GIURGIU,,,,SCOALA GIMNAZIALA NR.2 HULUBESTI,SCOALA GENERALA NR 2,HULUBEŞTI,,0,,
,5142100284,5141100714,,100610,100629,5142100284,CĂLĂRAŞI,,,,"CENTRUL SCOLAR DE ASISTENTA PSIHOPEDAGOGICA LICEUL TEHNOLOGIC ,,NICOLAE BALCESCU"" OLTENITA",CENTRUL SCOLAR DE ASISTENTA PSIHOPEDAGOGICA LICEUL TEHNOLOGIC NICOLAE BALCESCU,OLTENIŢA,,0,PORTULUI,
12848730,0161103206,,304470,2130,2149,0161103206,ALBA,,,5,"LICEUL TEHNOLOGIC ""TARA MOTILOR"" ALBAC",LICEUL TEHNOLOGIC TARA MOTILOR,ALBAC,,0,CLOSCA,
,1362103259,1361101212,,62949,62958,1362103259,CONSTANŢA,,,,GRĂDINIŢA CU PROGRAM NORMAL SILIŞTEA,GRADINITA CU PROGRAM NORMAL,SILIŞTEA,,0,,
15057366,1661105311,,478817,70726,70735,1661105311,DOLJ,,,,SCOALA GIMNAZIALA APELE VII,SCOALA GENERALA,APELE VII,,0,,
29308182,0461108342,,1243491,20297,20304,0461108342,BACĂU,,,53,"GRADINITA CU PROGRAM SAPTAMANAL ""AGRICOLA"" BACAU",GRADINITA CU PROGRAM SAPTAMANAL AGRICOLA,BACĂU,,0,CALEA MOLDOVEI,
4410780,3961105342,,1321906,174744,174753,3961105342,VRANCEA,45.6911573526697,27.1796144451082,5,"LICEUL PEDAGOGIC ""SPIRU HARET"" FOCSANI",LICEUL PEDAGOGIC SPIRU HARET,FOCŞANI,,1,Timotei Cipariu,
25104511,3161100539,,662717,141376,141385,3161100539,SĂLAJ,,,32,ȘCOALA GIMNAZIALĂ NR.1 HERECLEAN,SCOALA GENERALA NR 1,HERECLEAN,,0,Principală,
,2262103819,2261105717,,95239,95266,2262103819,IAŞI,47.2163224010236,27.5042708870283,,"ȘCOALA GIMNAZIALĂ, HORLEŞTI",SCOALA GENERALA,HORLEŞTI,,1,,
,0462105312,0461104591,,20297,20304,0462105312,BACĂU,,,,"GRADINITA CU PROGRAM NORMAL ""GEORGE BACOVIA"" BACAU",GRADINITA CU PROGRAM NORMAL GEORGE BACOVIA,BACĂU,,0,CARPATI NR 12,
4410763,3961100762,,759534,178377,178386,3961100762,VRANCEA,45.9207542436909,26.8217466001008,1,SCOALA GIMNAZIALA VIDRA,SCOALA GENERALA,VIDRA,,1,Principala,
,0162104392,0161102734,,8354,8407,0162104392,ALBA,46.146526544941,24.0065342864213,130,SCOALA PRIMARA LUNCA,SCOALA PRIMARA,LUNCA,,1,PRINCIPALA,
,3762101142,3761104882,,166529,166547,3762101142,VASLUI,,,,"GRĂDINIȚA CU PROGRAM NORMAL, SAT BĂDEANA",GRADINITA CU PROGRAM NORMAL,BĂDEANA,,0,,
,3162102898,3161100566,,140324,140351,3162102898,SĂLAJ,,,27,GRĂDINIȚA CU PROGRAM NORMAL CÎMPIA,GRADINITA CU PROGRAM NORMAL CIMPIA,CÂMPIA,,0,Principală,
17130480,2261100038,,550457,97875,97884,2261100038,IAŞI,46.9713526608608,27.4305562765846,,"ȘCOALA GIMNAZIALĂ, MIRONEASA",SCOALA GENERALA,MIRONEASA,,1,,
,3962101442,3961100477,,178885,175242,3962101442,VRANCEA,,,1,GRADINITA CU PROGRAM NORMAL NEGRILESTI,GRADINITA CU PROGRAM NORMAL,NEGRILEŞTI,,0,Principala,
,0162104234,0161102779,,5336,5461,0162104234,ALBA,,,,GRADINITA CU PROGRAM NORMAL MUSCA,GRADINITA CU PROGRAM NORMAL,MUŞCA,,0,,
2573969,3861105149,,740765,171806,171815,3861105149,VÂLCEA,,,,SCOALA GIMNAZIALA OLANU,SCOALA GENERALA,OLANU,,0,,
5010056,0361103402,,1160291,13490,13506,0361103402,ARGEŞ,45.279772423162,25.0612901166272,3,"ȘCOALA GIMNAZIALĂ ""THEODOR AMAN"" CÂMPULUNG",SCOALA GENERALA THEODOR AMAN,CÂMPULUNG,,1,GEORGE TOPÂRCEANU,
,0862104305,0861101745,,40198,40205,0862104305,BRAŞOV,,,5,Grădinița cu Program Prelungit Nr. 35 Brașov,GRADINITA CU PROGRAM PRELUNGIT NR 35,BRAŞOV,,0,BRONZULUI,
,2862104137,2861100332,,128588,128597,2862104137,OLT,,,,GRADINITA CU PROGRAM NORMAL RUSANESTI,GRADINITA CU PROGRAM NORMAL,RUSĂNEŞTI,,0,,
,3462101594,3461100082,,153437,153446,3462101594,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 2 NECȘEȘTI,GRADINITA CU PROGRAM NORMAL NR 2,NECŞEŞTI,,0,,
27416048,3161100625,,1120390,142079,142097,3161100625,SĂLAJ,,,72,ȘCOALA GIMNAZIALĂ NR.1 AGHIREȘ,SCOALA GENERALA NR 1,AGHIREŞ,,0,PRINCIPALĂ,
,3762100937,3761104828,,165817,165853,3762100937,VASLUI,46.4730350876342,27.8695029886267,,"ȘCOALA PRIMARĂ, SAT GURA IDRICI",SCOALA PRIMARA,GURA IDRICI,,1,,
27303359,4061206004,,407678545,179132,179141,4061206004,MUNICIPIUL BUCUREŞTI,,,7,"Grădiniţa ""Butterfly II""",GRADINITA BUTTERFLY II,BUCUREŞTI SECTORUL 1,,0,Gliei,
25026120,2461101452,,585397,109354,109363,2461101452,MARAMUREŞ,,,63,"SCOALA GIMNAZIALA ""MIHAI VITEAZU"" VALEA CHIOARULUI",SCOALA GENERALA MIHAI VITEAZU,VALEA CHIOARULUI,,0,PRINCIPALA,
21749876,1941104829,,9999904,83320,83339,1941104829,HARGHITA,,,54,CENTRUL JUDEȚEAN DE RESURSE ȘI ASISTENȚĂ EDUCAȚIONALĂ,CENTRUL JUDETEAN DE RESURSE SI ASISTENTA EDUCATIONALA,MIERCUREA CIUC,,0,MIHAIL SADOVEANU,
15243873,1661104803,,968252,72882,72891,1661104803,DOLJ,,,,SCOALA GIMNAZIALA IZVOARE,SCOALA GENERALA,IZVOARE,,0,,
,1762103583,1761104453,,77224,77251,1762103583,GALAŢI,,,,"GRADINITA CU PROGRAM NORMAL ""MIHAIL SI GAVRIL"", SAT MIHAIL KOGALNICEANU, COMUNA SMARDAN",GRADINITA CU PROGRAM NORMAL MIHAIL SI GAVRIL COMUNA SMARDAN,MIHAIL KOGĂLNICEANU,,0,,
,1662100116,1661105103,,71260,71313,1662100116,DOLJ,,,,SCOALA PRIMARA OBEDIN,SCOALA PRIMARA,OBEDIN,,0,,
,0762100967,0761105312,125338104,39872,39890,0762100967,BOTOŞANI,,,,GRADINITA CU PROGRAM NORMAL NR. 1 ICUSENI,GRADINITA CU PROGRAM NORMAL NR 1,ICUŞENI,,0,,
,2762103499,2761102783,,122828,122855,2762103499,NEAMŢ,,,146,"ȘCOALA GIMNAZIALĂ CUEJDIU, COMUNA GÂRCINA",SCOALA GENERALA COMUNA GARCINA,CUEJDIU,,0,CUEJDIULUI,
,3862104528,3861100483,,167909,167945,3862104528,VÂLCEA,45.2412512747423,24.3516608450982,,SCOALA GIMNAZIALA JIBLEA VEHE,SCOALA GENERALA JIBLEA VEHE,JIBLEA VECHE,,0,,
4410534,3961101017,,967052,174744,174753,3961101017,VRANCEA,45.6777507483406,27.1833412390121,1,GRADINITA CU PROGRAM PRELUNGIT NR.13 FOCSANI,GRADINITA CU PROGRAM PRELUNGIT NR 13,FOCŞANI,,1,Aleea Echitatii,
