lat,lon,altitude,geometry,,id,amenity,name,created_by,old_name,addr:housenumber,addr:street,int_name,ele,fixme,name:de,addr:city,addr:postcode,is_in:city,is_in:country,is_in:county,operator,phone,note,addr:housename,addr:postcode:source,wheelchair,is_in:country_code,local:picture,source:name,name:ro,addr:country,alt_name,website,name:en,source,building,toilets:wheelchair,description,name:hu,historic,addr:county,email,designation,name:,source:amenity,contact:phone,office,opening_hours,name:am,working
46.410373,25.2792624,,Point,node/879012496,school,SCOALA GENERALA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.6998715,24.1126145,,Point,node/879129764,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.9726098,23.6967291,,Point,node/880134734,school,SCOALA GENERALA SAPANTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.6588956,24.349514,,Point,node/880178056,school,SCOALA MIHAI EMINESCU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.6889128,24.2704779,,Point,node/880188420,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.6254202,25.4788387,,Point,node/880858099,school,SCOALA GENERALA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.45467,26.73096,,Point,node/885619255,school,LICEUL TEORETIC ION NECULCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.3407976,27.913941,,Point,node/892706054,school,SCOALA CLASELE I VIII,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.3472344,27.728925,,Point,node/892706055,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.4298712,26.8975865,,Point,node/893141844,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.4085987,27.8212986,,Point,node/897622503,school,,,,,,,,,,,,Fetesti,,,,,,,,,,,,,,,,,"Bing, survey, snitzy",,,,,,,,,,,,,,,,
45.4747391,27.9433072,,Point,node/902401585,school,SCOALA GIMNAZIALA SMARDAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.2376058,26.4671117,,Point,node/904341503,school,GRADINITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.8567932,24.8800639,,Point,node/906648696,school,SCOALA GENERALA NR 5 NICOLAE IORGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.3467909,22.9089619,,Point,node/913202606,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.186925,23.545813,,Point,node/914507010,school,MIHAI EMINESCU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.4967417,26.57137,,Point,node/919559390,school,INTERNATIONAL SCHOOL FOR PRIMARY EDUCATION,,,72,Strada Petre S Aurelian,,,,,,,,,,,,,,,,,,,,,,http://inspero,,,,,"The International School for Primary Education (InSPE), Bucharest is a combined Nursery and Primary School which takes children from 1 year old up to 11 years old It was formerly know as the International Nursery School of Bucharest but in the last few y",,,,,,,,,,,,,
44.4879702,26.522342,,Point,node/923488368,school,SCOALA SPECIALA NR 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.43385,26.424504,,Point,node/949776449,school,LICEUL TEORETIC TUDOR VLADIMIRESCU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.6324929,23.2152925,,Point,node/954599996,school,SCOALA PRIMARA GRADISTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.1925123,27.3319259,,Point,node/954628460,school,SCOALA NR 4 CAROL I GIMNAZIUL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.4945608,26.261258,,Point,node/959137490,school,SCOALA NR 181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.9325002,26.288858,,Point,node/984758344,school,LICEUL PEDAGOGIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.1684151,27.593232,,Point,node/985225464,school,SCOALA SPECIALA CONSTANTIN PAUNESCU,,,11 15,Bulevardul C A Rosetti,,,,,,700141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.2969222,25.2882152,,Point,node/987439662,school,LICEUL SPIRU HARET,,,2,Strada Budvár,,,,,Odorheiu Secuiesc,535600,,,,,+40 (266) 218 282,,,,,,,,Liceum Spiru Haret,,,,,,,,,Spiru Haret Líceum,,,,,,,,,,,,
43.8558612,24.2913662,,Point,node/1002173767,school,SCOALA GENERALA I VIII,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.4292668,24.3964664,,Point,node/1015951980,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.2185501,24.3573216,,Point,node/1071447172,school,SCOALA GENERALA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.2174444,24.3574886,,Point,node/1071447187,school,SCOALA VECHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,
46.1658533,24.3510105,,Point,node/1073214711,school,LICEUL STEPHAN LUDWIG ROTH,,,,,,,,Stephan Ludwig Roth Lyzeum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.165477,24.3510765,,Point,node/1073214737,school,SCOALA HERMANN OBERTH,,,,,,,,Hermann Oberth Schule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.4421185,26.1557536,,Point,node/1077600589,school,SCOALA GENERALA NR 51,,,1,Strada Herta,,,,,Bucuresti,22171,Bucuresti,,,,,,,"Date de la Posta Româna, publicate sub Licenta pentru Guvernare Deschisa v10 la http://dategovro/organization/posta romana",,,,,,,,,,,,,,,,,,,,,,,,,,
44.4390322,26.1553422,,Point,node/1077666580,school,SCOALA GIMNAZIALA NR 4,,,14A,Strada Herta,,,,,Bucuresti,22174,,,,,,,,"Date de la Posta Româna, publicate sub Licenta pentru Guvernare Deschisa v10 la http://dategovro/organization/posta romana",,,,survey,,,,,,,,,,,,,,,,,,,,,,
44.4335081,26.1946462,,Point,node/1077805596,school,SCOALA GENERALA NR 67,,,1,Strada Magnetului,,,,,Bucuresti,33065,,,,,,,,"Date de la Posta Româna, publicate sub Licenta pentru Guvernare Deschisa v10 la http://dategovro/organization/posta romana",,,,,,,,,,"survey, field survey",,,,,,,,,,,,,,,,
44.4355382,26.2011962,,Point,node/1077813934,school,SCOALA GENERALA NR 78,,,50,Soseaua Garii Catelu,,,,,Bucuresti,,,,,,,,,,,,,,,,,,,"survey, field survey",,,,,,,,,,,,,,,,
44.4291717,26.2131588,,Point,node/1077830150,school,SCOALA GENERALA NR 47,,,130,Soseaua Garii Catelu,,,,,Bucuresti,,,,,,,,,,,,,,,,,,,"survey, field survey",,,,,,,,,,,,,,,,
47.6860348,22.470918,,Point,node/1081234419,school,SCOALA VASILE LUCACIU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vasile Lucaciu Iskola,,,,,,,,,,,,
45.3776807,27.476124,,Point,node/1125550442,school,COLEGIUL NATIONAL ALEXANDRU VLAHUTA,,Liceul de Baieti Regele Ferdinand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.3774338,25.8013763,,Point,node/1189668407,school,XANTUS JANOS,,,,,,,,,Miercurea Ciuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.5783469,26.6346188,,Point,node/1211195288,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.4062615,26.950695,,Point,node/1213018252,school,COLEGIULUI TEHNOLOGIC GRIGORE CERCHEZ,,,,,,,,,,,Bucuresti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.659764,24.3577957,,Point,node/1216004288,school,SCOALA GENERALA MIHAI EMINESCU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.6592386,24.3590898,,Point,node/1216019021,school,SCOALA GENERALA MIHAI EMINESCU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.7093388,24.1435947,,Point,node/1221343530,school,SCOALA NR 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.7125603,24.1502466,,Point,node/1221344264,school,LICEUL GUSTAV GUNDISCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.7180763,24.1560487,,Point,node/1221345252,school,SCOALA NR 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.7149125,24.1455688,,Point,node/1221347482,school,SCOALA NR 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.8374052,26.6062351,,Point,node/1236476062,school,SCOALA DE ARTE SI MESERII ROMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.8282789,26.6069815,,Point,node/1236476152,school,SCOALA CU CLASELE I IV ROMA 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.8374514,26.6250476,,Point,node/1236476193,school,SCOALA CU CLASELE I IV ROMA 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.8367963,26.6080033,,Point,node/1236476205,school,SCOALA CU CLASELE I IV ROMA 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.6406156,26.5772748,,Point,node/1244635551,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.376562,27.9293764,,Point,node/1248861305,school,SCOALA CU CLASELE I VIII,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.1970156,27.3904198,,Point,node/1258004171,school,SCOALA NR 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,photograph,,,,,,,,,,,,,,,,
44.1940841,27.383514,,Point,node/1258004210,school,SCOALA NR 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,photograph,,,,,,,,,,,,,,,,
47.20954,27.5579687,,Point,node/1261169070,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.5506929,26.709852,,Point,node/1263254336,school,LICEUL TEORETIC IOAN PETRUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.2164385,27.5042499,,Point,node/1267082775,school,SCOALA REDIU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.9400623,25.9988817,,Point,node/1272415082,school,SCOALA NR 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.9558057,25.9998658,,Point,node/1274496907,school,SCOALA NR 8 GRIGORE MOISIL,,,2A,Strada Laurilor,,,,,,420081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.9548813,25.9990976,,Point,node/1274496908,school,SCOALA NR 25 HM BERTHELOT,,,2,Strada Arinului,,,,,,420081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.3425683,24.2397487,,Point,node/1291394488,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.225883,27.5912225,,Point,node/1295270856,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.3678329,24.2573732,,Point,node/1297035927,school,LICEUL PIATRA OLT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.1088229,24.3640031,,Point,node/1300134489,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.1064796,24.3640008,,Point,node/1300134506,school,SCOALA TAKE IONESCU,,,,,,,,,Râmnicu Vâlcea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.1490998,24.3710194,,Point,node/1300134510,school,SCOALA BUJORENI,,,,,,,,,,,,,,,,,,,,,,,Şcoala Bujoreni,,,,,,,,,,,,,,,,,,,,,
44.4191395,26.380549,,Point,node/1304500571,school,SCOALA NR 205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.1467689,27.5291799,,Point,node/1312201676,school,SCOALA CONSTANTINTIN LANGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.7521322,24.8720272,,Point,node/1315018258,school,SCOALA MIRCEA CEL BATRAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.7441959,24.8686154,,Point,node/1315026343,school,COLEGIUL NATIONAL UNIREA,,,25,Castanilor,,,,,Turnu Magurele,145200,,,,,,,,"Date de la Posta Româna, publicate sub Licenta pentru Guvernare Deschisa v10 la http://dategovro/organization/posta romana",,,,,,,,,,,,,,,,,,,,,,,,,,
44.9333864,26.473742,,Point,node/1324022951,school,,,,,,,,,,Ploiesti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.973324,24.3718331,,Point,node/1341255445,school,SCOALA GENERALA,,,,,,,,,,,,,,,,,,,,,,,ŞCOALA GENERALa,,,,,,,,,,,,,,,,,,,,,
45.921898,24.3731045,,Point,node/1341255467,school,SCOALA NR 9,,,,,,,,,,,,,,,,,,,,,,,ŞCOALA NR 9,,,,,,,,,,,,,,,,,,,,,
44.9262821,25.466985,,Point,node/1356400701,school,SCOALA IOAN ALEXANDRU BRATESCU VOINESTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.8018166,24.842288,,Point,node/1364956780,school,LICEUL TEORETIC CONSTANTIN BRANCOVEANU,,,4,Strada Marin Preda,,,,,Dabuleni,207220,,,,,0251 334315,,,,,,,,,RO,,,,,,,,,,Dolj,teoreticdabuleni,yahoocom,,,,,,,,
43.7979417,24.1082429,,Point,node/1365142315,school,SCOALA NR 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.1187974,25.7362186,,Point,node/1395796200,school,SALA DE SPORT LICEUL ENERGETIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.2544291,21.4150116,,Point,node/1395849327,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.778324,23.577204,,Point,node/1396367388,school,LICEUL TEOLOGIC EMANUEL,,,,,,,,,Cluj Napoca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.6250277,26.2919029,,Point,node/1404437431,school,SCOALA GENERALA IPOTESTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.140958,22.9287688,,Point,node/1437183191,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.1085647,24.3610949,,Point,node/1439234412,school,COLEGIUL NATIONAL MIRCEA CEL BATRAN,,,,,,,,,Râmnicu Vâlcea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.1113989,24.3673769,,Point,node/1440580309,school,SCOALA GIMNAZIALA I GHEORGHE DUCA,,,,,,,,,Râmnicu Vâlcea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.7180986,22.8833245,,Point,node/1454193276,school,SCOALA GENERALA TELIUCU INFERIOR,,,1,Strada Zoriilor,,,,,,337465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.8867949,26.5089746,,Point,node/1471087204,school,SCOALA GENERALA GRADISTEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.1263248,24.4926003,,Point,node/1474247353,school,CSEI NR 1,,,20 bis,Strada Alba Iulia,Scool Centre for Inclusive Education No1,,,,,420178,,,,,,,csEI Nr1,,,,,,,,,,,,,,,,,,,Centrul Scolar pentru Educatie Incluziva Nr 1,,,,,,,,
44.8640135,24.8654533,,Point,node/1495075114,school,CENTRU EDUCATIONAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.8535338,24.8742658,,Point,node/1495075286,school,COLEGIUL NATIONAL ZINCA GOLESCU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.8697217,24.8600651,,Point,node/1495075334,school,UNIVERSITATEA CONSTANTIN BRANCOVEANU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.8372245,24.9027158,,Point,node/1495075442,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.8556942,24.8644077,,Point,node/1495075471,school,SCOALA DE LIMBI STRAINE LEXIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.8326007,24.9098367,,Point,node/1495075549,school,SCOALA GENERALA NR 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.8690242,24.8605675,,Point,node/1495075575,school,SCOALA NR 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.829079,24.9146264,,Point,node/1495075605,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.8633027,24.8734993,,Point,node/1495075706,school,SCOALA GENERALA I VIII MARIN PREDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.83153,24.9098367,,Point,node/1495076059,school,COLEGIUL TEHNIC COSTIN D NENITESCU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.8723764,24.8395987,,Point,node/1495076116,school,SCOALA NR 15 ADRIAN PAUNESCU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.3041959,23.7977871,,Point,node/1544372507,school,SCOALA NR 18,,,162,Calea Unirii,School no18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://scwww18sfdumitruscolieduro,,,,,,,,
46.2403913,24.8100059,,Point,node/1564332108,school,SCOALA GENERALA DEALUL VIILOR CLASELE I VIII,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.8659519,25.8067288,,Point,node/1566920167,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ady Endre Altalános Iskola,,,,,,,,,,,,
44.9866781,26.2341534,,Point,node/1584417674,school,LICEUL TEORETIC BRANCOVEANU VODA URLATI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.9883627,26.2340676,,Point,node/1584417714,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.4275012,26.1172609,,Point,node/1585220372,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.1500293,27.5227678,,Point,node/1591444634,school,GRUP SCOLAR AGRICOL M KOGALNICEANU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.8210975,24.9672227,,Point,node/1615566083,school,SCOALA GENERALA NR 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.844821,24.9672685,,Point,node/1615566087,school,COLEGIUL NATIONAL DOAMNA STANCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.841672,24.9768073,,Point,node/1615566088,school,SCOALA GIMNAZIALA OVID DENSUSIANU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.8454523,24.969524,,Point,node/1615566091,school,SCOALA GENERALA NR 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.8423712,24.9696731,,Point,node/1615566099,school,COLEGIUL NATIONAL RADU NEGRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.8352498,24.9698996,,Point,node/1615566101,school,SCOALA GENERALA NR 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.834629,24.9738491,,Point,node/1615566102,school,LICEUL TEOLOGIC ORTODOX SF CONSTANTIN BRANCOVEANU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.8421466,24.9677324,,Point,node/1615566105,school,COLEGIUL NATIONAL RADU NEGRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.8202078,24.9675896,,Point,node/1615566107,school,COLEGIUL AUREL VIJOLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.4496639,26.850557,,Point,node/1619907415,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.4631806,26.3017509,,Point,node/1621471980,school,COLEGIUL NATIONAL NICU GANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.9865226,26.6833351,,Point,node/1629711420,school,SCOALA MOVILA BANULUI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.7557861,24.87067,,Point,node/1679603486,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.7580538,24.8671071,,Point,node/1679619441,school,SCOALA NR 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.1091125,27.5062277,,Point,node/1681555984,school,SCOALA DIMITRIE ANGHEL I VIII,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.7726264,23.6035928,,Point,node/1687361459,school,LICEUL SPECIAL PENTRU DEFICIENTI DE VEDERE,,,31,Calea Dorobantilor,,,,,Cluj Napoca,400117,,,,,,,,"Date de la Posta Româna, publicate sub Licenta pentru Guvernare Deschisa v10 la http://dategovro/organization/posta romana",,,,,,RO,,,,,,,,,,,,,,,,,,,,
46.772044,23.5925689,,Point,node/1691110307,school,LICEUL TEOLOGIC UNITARIAN JANOS ZSIGMOND,,,,Bulevardul 21 Decembrie 1989,,,,,Cluj Napoca,,,,,,,,,,no,,,,,RO,,,,,,,,,,,,,,,,,,,,
44.6549009,25.4565678,,Point,node/1699120909,school,SCOALA GENERALA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.4141776,26.1112917,,Point,node/1702354192,school,SCOALA NR 97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,School I VIII,,,,,,,,
44.661899,24.2626601,,Point,node/1705440489,school,NICOLAE BALCESCU,,,,,,,,,,,,,,,,,,,,,,,Şcoala Nicolae Balcescu,,,,,,,,,,,,,,,,,,,,,
46.7537414,23.59439,,Point,node/1708879226,school,LICEUL DE INFORMATICA TIBERIU POPOVICIU,,,140 142,Calea Turzii,,,,Tiberiu Popoviciu Informatiklyzeum,Cluj Napoca,400495,,,,,,,,,,,,,,RO,,http://wwwlicjeduro/,Tiberiu Popoviciu High School of Computer Science,,,,,Tiberiu Popoviciu Informatikai Líceum,,,,,,,,,,,,
44.1802006,28.6380842,,Point,node/1710072497,school,INSTITUTUL PENTRU DEZVOLTAREA RESURSELOR UMANE IDRU,,,46,Strada I G Duca,,,,,,,,,,,,,,,,,,,,,,,,"survey, Bing, local info",,,,,,,,,,,,,,,,
44.8664996,26.5506863,,Point,node/1723326510,school,SCOALA BOLDESTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.925456,21.6932179,,Point,node/1731181823,school,ATANASIE MARIENESCU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.2409774,27.5321584,,Point,node/1735651786,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.3035906,27.547956,,Point,node/1736011623,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.4491455,26.991584,,Point,node/1768898160,school,CAMBRIDGE SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.930011,21.6983671,,Point,node/1769846305,school,GRUPUL SCOLAR ATANASIE MARIENESCU CLASELE I IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.932101,21.6945466,,Point,node/1769846309,school,GRUPUL SCOLAR SEVER BOCU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.1790554,25.6644404,,Point,node/1778296231,school,SCOALA AJUTATOARE SPECIALA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.7210439,25.3205287,,Point,node/1805891024,school,SCOALA NR 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.9387934,26.3580729,,Point,node/1813499593,school,COLEGIUL TEHNIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.1643699,28.4806641,,Point,node/1815674221,school,SCOALA GENERALA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.8379711,27.6901259,,Point,node/1817555497,school,SCOALA GIMNAZIALA VALEA MARULUI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.6215767,26.1020358,,Point,node/1817667482,school,GRADINITA CU PROGRAM PRELUNGIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.6105945,26.740995,,Point,node/1817672108,school,SCOALA NR 1 BALOTESTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.139133,22.5126761,,Point,node/1830284023,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.685086,27.8069545,,Point,node/1837409635,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.5094435,26.4427769,,Point,node/1862822058,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.1620227,25.8192264,,Point,node/1871273654,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.1393656,24.4970115,,Point,node/1880771883,school,UNIVERSITATEA BABES BOLYAI CLUJ NAPOCA," Extensia Universitara Bistrita""",,Apollo,3 5,Strada Andrei Muresanu,,,,,Bistrita,420117,,,,,,,,,,,,,,,,http://extensiiubbclujro/bistrita/indexhtml,,own,,,,,,,,University,,,,,,,
45.4310077,28.201991,,Point,node/1881043505,school,LICEUL AUTO TRAIAN VUIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.2873846,26.6736176,,Point,node/1881107483,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.6748683,22.6573644,,Point,node/1883120455,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.3052921,23.1257043,,Point,node/1885430106,school,SCOALA PRIMARA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
